id,order_id,product_id,quantity,price_at_time_of_order,discount_amount,discount_reason
15277,2666,117,1,112.8,0,
15278,2666,114,1,28.48,0,
15279,2668,28,3,20.25,0,
15280,2668,30,1,6.67,0,
15281,2668,15,3,4.12,0,
15282,2668,32,2,51.36,0,
15283,2668,35,2,48.02,0,
15284,2668,14,3,3.31,0,
15285,2668,29,1,10.99,0,
15286,2668,26,2,7.33,0,
15287,2668,23,3,19.91,0,
15288,2668,19,1,16.48,0,
15289,2668,22,1,29.45,0,
15290,2668,27,1,22.69,0,
15291,2668,21,2,204.95,0,
15292,2668,17,1,8.66,0,
15293,2668,25,1,15.69,0,
15294,2669,255,1,54.47,0,
15295,2669,250,2,38.37,0,
15296,2669,247,1,135.17,0,
15297,2670,40,4,41.83,0,
15298,2670,39,3,13.28,0,
15299,2670,45,2,5.49,0,
15300,2670,38,1,842.49,0,
15301,2670,42,1,31.03,0,
15302,2670,36,2,4.12,0,
15303,2670,41,2,20.97,0,
15304,2670,43,2,3.11,0,
15305,2670,44,1,56.79,0,
15306,2670,37,1,81.08,0,
15307,2671,33,1,15.31,0,
15308,2671,15,1,4.12,0,
15309,2672,271,1,22.66,0,
15310,2672,282,1,34.25,0,
15311,2672,267,2,120.89,0,
15312,2672,279,1,96.53,0,
15313,2672,287,1,29.54,0,
15314,2672,268,1,7.32,0,
15315,2672,269,1,9.77,0,
15316,2673,50,2,11.97,0,
15317,2673,52,1,8.07,0,
15318,2673,49,3,26.91,0,
15319,2673,51,1,26.67,0,
15320,2673,47,1,6.65,0,
15321,2674,165,1,50.52,0,
15322,2675,237,2,11.68,0,
15323,2675,242,2,175.29,0,
15324,2675,241,2,44.22,0,
15325,2675,236,1,24.84,0,
15326,2675,245,3,2.58,0,
15327,2675,232,1,20.24,0,
15328,2675,235,5,32.63,0,
15329,2675,244,2,38.81,0,
15330,2675,230,1,76.34,0,
15331,2675,231,1,21.9,0,
15332,2675,243,1,68.63,0,
15333,2675,229,1,5.2,0,
15334,2675,239,1,5.76,0,
15335,2676,40,2,41.83,0,
15336,2676,43,2,3.11,0,
15337,2676,41,4,20.97,0,
15338,2676,45,3,5.49,0,
15339,2676,37,2,81.08,0,
15340,2676,36,2,4.12,0,
15341,2676,44,1,56.79,0,
15342,2677,264,2,22.57,0,
15343,2677,266,2,57.77,0,
15344,2677,256,4,37.21,0,
15345,2677,261,2,141.95,0,
15346,2677,258,6,37.73,0,
15347,2677,265,4,58.55,0,
15348,2677,259,2,2.59,0,
15349,2677,257,3,3.92,0,
15350,2677,260,2,5.37,0,
15351,2677,262,1,23.48,0,
15352,2677,263,1,36.7,0,
15353,2678,14,1,3.31,0,
15354,2678,29,1,10.99,0,
15355,2678,25,1,15.69,0,
15356,2678,19,1,16.48,0,
15357,2679,234,2,31.67,0,
15358,2679,245,2,2.58,0,
15359,2679,243,1,68.63,0,
15360,2679,236,1,24.84,0,
15361,2679,228,1,37.63,0,
15362,2681,195,2,20.21,0,
15363,2681,187,1,6.2,0,
15364,2682,152,1,96.88,0,
15365,2682,174,3,18.98,0,
15366,2682,173,4,19.35,0,
15367,2682,153,1,30.47,0,
15368,2682,171,1,5.42,0,
15369,2682,154,1,41.46,0,
15370,2682,170,2,41.81,0,
15371,2682,169,2,21.3,0,
15372,2682,165,1,50.52,0,
15373,2682,172,2,3.46,0,
15374,2682,156,1,2.46,0,
15375,2682,157,2,6.56,0,
15376,2682,167,2,4.71,0,
15377,2682,162,1,8.2,0,
15378,2682,175,1,27.08,0,
15379,2683,215,3,38.3,0,
15380,2683,222,1,38.32,0,
15381,2683,216,1,4.37,0,
15382,2683,223,1,15.38,0,
15383,2684,99,1,41.3,0,
15384,2684,100,1,49.45,0,
15385,2684,107,1,60.48,0,
15386,2685,138,1,12.38,0,
15387,2685,141,1,93.26,0,
15388,2685,149,1,31.59,0,
15389,2685,151,1,23.2,0,
15390,2686,8,1,118.57,0,
15391,2686,3,1,6.15,0,
15392,2686,12,1,23.1,0,
15393,2687,302,1,11.81,0,
15394,2687,297,1,4.87,0,
15395,2687,304,1,9.66,0,
15396,2687,300,2,21.03,0,
15397,2687,293,1,2.68,0,
15398,2687,291,1,26.06,0,
15399,2687,289,1,4.61,0,
15400,2688,249,1,7.81,0,
15401,2688,251,3,1.39,0,
15402,2688,248,1,52.51,0,
15403,2688,255,2,54.47,0,
15404,2688,250,3,38.37,0,
15405,2688,247,1,135.17,0,
15406,2688,252,1,33.09,0,
15407,2690,89,1,87.26,0,
15408,2690,93,1,73.48,0,
15409,2690,88,2,8.07,0,
15410,2690,95,2,36.65,0,
15411,2690,87,1,24.38,0,
15412,2690,97,2,13.45,0,
15413,2690,92,2,11.98,0,
15414,2690,90,1,20.37,0,
15415,2690,96,1,42.14,0,
15416,2691,79,1,20.73,0,
15417,2691,77,1,31.64,0,
15418,2691,78,1,45.84,0,
15419,2692,238,1,10.48,0,
15420,2692,239,1,5.76,0,
15421,2692,233,1,38.41,0,
15422,2692,237,1,11.68,0,
15423,2692,245,1,2.58,0,
15424,2692,242,1,175.29,0,
15425,2693,175,1,27.08,0,
15426,2693,153,1,30.47,0,
15427,2693,165,1,50.52,0,
15428,2693,169,1,21.3,0,
15429,2694,1,2,8.15,0,
15430,2694,3,3,6.15,0,
15431,2694,12,1,23.1,0,
15432,2694,9,2,24.51,0,
15433,2694,8,1,118.57,0,
15434,2694,6,1,57.85,0,
15435,2695,136,2,7.65,0,
15436,2695,146,1,21.94,0,
15437,2695,151,1,23.2,0,
15438,2695,138,1,12.38,0,
15439,2695,147,1,77.04,0,
15440,2695,142,1,76.4,0,
15441,2696,215,2,38.3,0,
15442,2696,217,1,48.11,0,
15443,2696,223,1,15.38,0,
15444,2697,66,2,5.95,0,
15445,2697,59,2,29.86,0,
15446,2697,61,1,27.15,0,
15447,2697,67,1,39.01,0,
15448,2697,60,4,28.79,0,
15449,2697,62,1,30.29,0,
15450,2697,65,2,32.75,0,
15451,2697,63,2,49.28,0,
15452,2697,58,1,12.34,0,
15453,2697,69,1,2.34,0,
15454,2698,4,3,34.85,0,
15455,2698,3,3,6.15,0,
15456,2698,9,1,24.51,0,
15457,2699,43,1,3.11,0,
15458,2699,45,1,5.49,0,
15459,2700,218,1,27.15,0,
15460,2701,294,1,173.39,0,
15461,2702,89,1,87.26,0,
15462,2703,307,3,152.11,0,
15463,2703,314,2,6.71,0,
15464,2703,309,2,46.37,0,
15465,2703,308,1,240.76,0,
15466,2703,316,2,5.94,0,
15467,2703,310,1,67.59,0,
15468,2703,311,1,40.83,0,
15469,2703,317,2,16.61,0,
15470,2704,261,1,141.95,0,
15471,2704,256,2,37.21,0,
15472,2704,263,1,36.7,0,
15473,2704,258,3,37.73,0,
15474,2704,257,2,3.92,0,
15475,2704,260,1,5.37,0,
15476,2704,259,1,2.59,0,
15477,2705,74,1,29.09,0,
15478,2705,72,1,32.45,0,
15479,2705,79,3,20.73,0,
15480,2705,75,2,37.78,0,
15481,2705,83,1,5.55,0,
15482,2705,84,1,6.36,0,
15483,2706,248,1,52.51,0,
15484,2706,255,1,54.47,0,
15485,2706,246,1,7.13,0,
15486,2706,254,1,1.6,0,
15487,2707,1,3,8.15,0,
15488,2707,2,2,19.25,0,
15489,2707,3,1,6.15,0,
15490,2707,4,1,34.85,0,
15491,2707,6,2,57.85,0,
15492,2708,198,1,2.77,0,
15493,2708,182,1,7.3,0,
15494,2708,199,1,35.04,0,
15495,2708,178,1,19.58,0,
15496,2708,177,1,23.44,0,
15497,2709,296,1,38.35,0,
15498,2709,289,1,4.61,0,
15499,2709,304,1,9.66,0,
15500,2709,295,3,37.92,0,
15501,2709,301,1,16.2,0,
15502,2710,213,2,8.01,0,
15503,2710,203,1,43.33,0,
15504,2710,201,2,64.5,0,
15505,2710,207,2,16.95,0,
15506,2710,208,1,45.43,0,
15507,2710,206,1,3.96,0,
15508,2710,211,1,33.57,0,
15509,2711,46,1,94.42,0,
15510,2711,48,1,13.92,0,
15511,2711,49,1,26.91,0,
15512,2711,47,1,6.65,0,
15513,2712,100,4,49.45,0,
15514,2712,101,1,6.44,0,
15515,2712,107,1,60.48,0,
15516,2712,98,1,17.33,0,
15517,2712,109,1,18.63,0,
15518,2712,108,1,17.53,0,
15519,2712,102,1,2.68,0,
15520,2712,99,1,41.3,0,
15521,2713,66,2,5.95,0,
15522,2713,59,1,29.86,0,
15523,2713,65,1,32.75,0,
15524,2713,63,1,49.28,0,
15525,2713,70,1,51.76,0,
15526,2713,61,1,27.15,0,
15527,2714,226,2,43.07,0,
15528,2714,218,1,27.15,0,
15529,2714,223,1,15.38,0,
15530,2714,216,1,4.37,0,
15531,2715,93,1,73.48,0,
15532,2715,92,1,11.98,0,
15533,2715,87,1,24.38,0,
15534,2715,89,1,87.26,0,
15535,2715,95,1,36.65,0,
15536,2715,88,1,8.07,0,
15537,2716,89,1,87.26,0,
15538,2717,100,1,49.45,0,
15539,2717,108,1,17.53,0,
15540,2717,106,2,10.76,0,
15541,2717,105,2,49.54,0,
15542,2717,103,1,68.33,0,
15543,2717,99,1,41.3,0,
15544,2717,98,2,17.33,0,
15545,2718,49,1,26.91,0,
15546,2718,52,1,8.07,0,
15547,2718,56,1,69.26,0,
15548,2719,178,2,19.58,0,
15549,2719,193,2,4.61,0,
15550,2719,192,1,3.4,0,
15551,2719,187,2,6.2,0,
15552,2719,197,2,76.69,0,
15553,2719,188,1,40.18,0,
15554,2719,189,2,7.75,0,
15555,2719,185,2,38.01,0,
15556,2719,176,1,25.65,0,
15557,2719,194,1,11.78,0,
15558,2719,181,1,1.13,0,
15559,2719,198,1,2.77,0,
15560,2719,190,1,29.17,0,
15561,2720,146,1,21.94,0,
15562,2720,135,1,27.22,0,
15563,2720,149,1,31.59,0,
15564,2720,144,1,18.94,0,
15565,2720,150,2,62.67,0,
15566,2720,151,1,23.2,0,
15567,2720,139,1,26.63,0,
15568,2721,216,1,4.37,0,
15569,2721,226,1,43.07,0,
15570,2721,220,2,21.95,0,
15571,2721,225,1,44.89,0,
15572,2721,223,1,15.38,0,
15573,2722,316,2,5.94,0,
15574,2722,318,1,2.84,0,
15575,2723,276,2,22.94,0,
15576,2723,270,3,32.01,0,
15577,2723,275,2,79.25,0,
15578,2723,272,1,43.6,0,
15579,2723,278,1,9.18,0,
15580,2723,269,1,9.77,0,
15581,2723,274,2,83.33,0,
15582,2723,273,1,40.72,0,
15583,2723,288,2,5.84,0,
15584,2723,268,1,7.32,0,
15585,2724,312,1,32.05,0,
15586,2724,310,1,67.59,0,
15587,2725,49,1,26.91,0,
15588,2725,46,2,94.42,0,
15589,2725,47,1,6.65,0,
15590,2725,55,1,16.76,0,
15591,2726,250,2,38.37,0,
15592,2726,248,1,52.51,0,
15593,2726,251,1,1.39,0,
15594,2726,249,2,7.81,0,
15595,2727,298,1,48.81,0,
15596,2727,306,2,27.28,0,
15597,2727,296,1,38.35,0,
15598,2727,293,3,2.68,0,
15599,2727,297,2,4.87,0,
15600,2727,304,1,9.66,0,
15601,2727,302,2,11.81,0,
15602,2727,301,1,16.2,0,
15603,2727,289,1,4.61,0,
15604,2727,295,1,37.92,0,
15605,2728,176,2,25.65,0,
15606,2728,182,1,7.3,0,
15607,2728,183,1,20.97,0,
15608,2729,2,1,19.25,0,
15609,2729,3,1,6.15,0,
15610,2729,11,1,54.75,0,
15611,2730,58,2,12.34,0,
15612,2730,67,2,39.01,0,
15613,2730,65,2,32.75,0,
15614,2730,71,1,31.17,0,
15615,2730,63,1,49.28,0,
15616,2730,70,1,51.76,0,
15617,2730,62,1,30.29,0,
15618,2730,68,1,33.16,0,
15619,2730,59,3,29.86,0,
15620,2731,175,1,27.08,0,
15621,2731,174,2,18.98,0,
15622,2731,153,2,30.47,0,
15623,2731,165,1,50.52,0,
15624,2731,167,1,4.71,0,
15625,2731,154,2,41.46,0,
15626,2731,164,1,12.09,0,
15627,2731,157,2,6.56,0,
15628,2732,98,3,17.33,0,
15629,2732,100,1,49.45,0,
15630,2732,104,1,4.27,0,
15631,2733,35,2,48.02,0,
15632,2733,18,2,3.11,0,
15633,2733,29,1,10.99,0,
15634,2733,33,1,15.31,0,
15635,2733,25,1,15.69,0,
15636,2733,19,1,16.48,0,
15637,2733,15,1,4.12,0,
15638,2733,23,1,19.91,0,
15639,2733,27,1,22.69,0,
15640,2734,4,1,34.85,0,
15641,2734,2,2,19.25,0,
15642,2735,206,2,3.96,0,
15643,2735,213,4,8.01,0,
15644,2735,207,2,16.95,0,
15645,2735,205,2,97.65,0,
15646,2735,204,3,6.98,0,
15647,2735,211,2,33.57,0,
15648,2735,208,1,45.43,0,
15649,2736,258,2,37.73,0,
15650,2736,263,1,36.7,0,
15651,2736,256,1,37.21,0,
15652,2737,60,1,28.79,0,
15653,2737,59,3,29.86,0,
15654,2737,68,1,33.16,0,
15655,2737,66,3,5.95,0,
15656,2737,62,1,30.29,0,
15657,2737,67,1,39.01,0,
15658,2738,295,1,37.92,0,
15659,2739,51,1,26.67,0,
15660,2740,27,1,22.69,0,
15661,2740,21,3,204.95,0,
15662,2740,25,2,15.69,0,
15663,2740,28,1,20.25,0,
15664,2740,23,1,19.91,0,
15665,2740,30,1,6.67,0,
15666,2740,26,1,7.33,0,
15667,2740,18,1,3.11,0,
15668,2740,33,1,15.31,0,
15669,2740,15,1,4.12,0,
15670,2740,16,1,55.99,0,
15671,2741,250,2,38.37,0,
15672,2741,248,1,52.51,0,
15673,2741,246,1,7.13,0,
15674,2741,255,1,54.47,0,
15675,2741,249,2,7.81,0,
15676,2742,6,1,57.85,0,
15677,2742,10,1,22.26,0,
15678,2742,9,1,24.51,0,
15679,2742,5,1,796.35,0,
15680,2742,12,1,23.1,0,
15681,2742,3,1,6.15,0,
15682,2743,86,5,15.46,0,
15683,2743,74,3,29.09,0,
15684,2743,78,5,45.84,0,
15685,2743,84,3,6.36,0,
15686,2743,81,2,15.78,0,
15687,2743,80,4,5.6,0,
15688,2743,77,3,31.64,0,
15689,2743,79,2,20.73,0,
15690,2743,72,2,32.45,0,
15691,2743,76,5,22.05,0,
15692,2743,83,4,5.55,0,
15693,2743,85,2,51.42,0,
15694,2743,75,3,37.78,0,
15695,2743,73,2,24.25,0,
15696,2744,257,5,3.92,0,
15697,2744,263,8,36.7,0,
15698,2744,266,6,57.77,0,
15699,2744,256,5,37.21,0,
15700,2744,258,4,37.73,0,
15701,2744,259,5,2.59,0,
15702,2744,261,4,141.95,0,
15703,2744,262,5,23.48,0,
15704,2744,260,4,5.37,0,
15705,2744,265,4,58.55,0,
15706,2744,264,1,22.57,0,
15707,2745,31,1,173.71,0,
15708,2745,26,2,7.33,0,
15709,2745,29,1,10.99,0,
15710,2745,35,1,48.02,0,
15711,2745,23,2,19.91,0,
15712,2745,17,1,8.66,0,
15713,2745,28,1,20.25,0,
15714,2745,22,1,29.45,0,
15715,2745,33,1,15.31,0,
15716,2745,24,1,914.52,0,
15717,2745,19,2,16.48,0,
15718,2745,18,2,3.11,0,
15719,2745,14,1,3.31,0,
15720,2745,32,1,51.36,0,
15721,2746,99,1,41.3,0,
15722,2746,103,1,68.33,0,
15723,2746,101,1,6.44,0,
15724,2746,106,3,10.76,0,
15725,2746,108,2,17.53,0,
15726,2746,107,1,60.48,0,
15727,2746,109,1,18.63,0,
15728,2747,251,1,1.39,0,
15729,2747,248,1,52.51,0,
15730,2747,255,2,54.47,0,
15731,2747,250,2,38.37,0,
15732,2747,249,1,7.81,0,
15733,2747,247,1,135.17,0,
15734,2747,254,2,1.6,0,
15735,2748,51,1,26.67,0,
15736,2749,272,1,43.6,0,
15737,2749,288,1,5.84,0,
15738,2749,269,2,9.77,0,
15739,2749,276,2,22.94,0,
15740,2749,277,2,11.72,0,
15741,2749,268,1,7.32,0,
15742,2749,283,3,98.43,0,
15743,2749,274,1,83.33,0,
15744,2749,271,1,22.66,0,
15745,2749,279,1,96.53,0,
15746,2749,284,1,28.14,0,
15747,2749,286,1,14.75,0,
15748,2749,287,1,29.54,0,
15749,2750,148,1,4.03,0,
15750,2750,142,2,76.4,0,
15751,2750,140,1,40.85,0,
15752,2750,137,1,7.05,0,
15753,2750,147,1,77.04,0,
15754,2750,144,1,18.94,0,
15755,2751,257,3,3.92,0,
15756,2751,260,3,5.37,0,
15757,2751,263,4,36.7,0,
15758,2751,266,1,57.77,0,
15759,2751,258,1,37.73,0,
15760,2751,262,1,23.48,0,
15761,2752,179,1,38.73,0,
15762,2752,192,1,3.4,0,
15763,2753,272,2,43.6,0,
15764,2753,271,1,22.66,0,
15765,2753,287,1,29.54,0,
15766,2753,273,1,40.72,0,
15767,2754,259,1,2.59,0,
15768,2754,261,2,141.95,0,
15769,2754,262,2,23.48,0,
15770,2754,258,1,37.73,0,
15771,2754,264,4,22.57,0,
15772,2754,260,1,5.37,0,
15773,2754,266,1,57.77,0,
15774,2755,6,1,57.85,0,
15775,2755,7,1,8.55,0,
15776,2755,9,1,24.51,0,
15777,2755,4,1,34.85,0,
15778,2756,43,1,3.11,0,
15779,2756,44,2,56.79,0,
15780,2756,37,2,81.08,0,
15781,2757,309,2,46.37,0,
15782,2757,316,1,5.94,0,
15783,2757,311,1,40.83,0,
15784,2757,308,1,240.76,0,
15785,2757,319,1,7.16,0,
15786,2757,318,1,2.84,0,
15787,2758,28,1,20.25,0,
15788,2758,33,1,15.31,0,
15789,2758,29,1,10.99,0,
15790,2758,17,1,8.66,0,
15791,2759,121,1,152.09,0,
15792,2759,126,1,28.16,0,
15793,2760,34,2,21.44,0,
15794,2760,16,2,55.99,0,
15795,2760,21,1,204.95,0,
15796,2760,14,2,3.31,0,
15797,2760,27,2,22.69,0,
15798,2760,18,1,3.11,0,
15799,2760,29,2,10.99,0,
15800,2760,22,1,29.45,0,
15801,2760,26,1,7.33,0,
15802,2761,135,2,27.22,0,
15803,2761,149,2,31.59,0,
15804,2761,141,1,93.26,0,
15805,2761,137,1,7.05,0,
15806,2761,140,2,40.85,0,
15807,2761,147,3,77.04,0,
15808,2761,139,2,26.63,0,
15809,2762,95,2,36.65,0,
15810,2762,94,1,39.95,0,
15811,2762,89,2,87.26,0,
15812,2762,92,1,11.98,0,
15813,2762,90,2,20.37,0,
15814,2762,88,1,8.07,0,
15815,2762,96,1,42.14,0,
15816,2764,242,1,175.29,0,
15817,2764,228,1,37.63,0,
15818,2765,217,1,48.11,0,
15819,2765,219,1,37.09,0,
15820,2765,215,1,38.3,0,
15821,2765,222,1,38.32,0,
15822,2765,218,1,27.15,0,
15823,2766,97,1,13.45,0,
15824,2766,94,1,39.95,0,
15825,2767,48,1,13.92,0,
15826,2768,86,3,15.46,0,
15827,2768,76,3,22.05,0,
15828,2768,83,2,5.55,0,
15829,2768,77,2,31.64,0,
15830,2768,79,1,20.73,0,
15831,2768,72,2,32.45,0,
15832,2768,75,2,37.78,0,
15833,2769,42,2,31.03,0,
15834,2769,41,1,20.97,0,
15835,2769,40,1,41.83,0,
15836,2769,43,1,3.11,0,
15837,2769,37,2,81.08,0,
15838,2769,36,1,4.12,0,
15839,2770,107,2,60.48,0,
15840,2770,104,3,4.27,0,
15841,2770,101,2,6.44,0,
15842,2770,98,2,17.33,0,
15843,2770,105,3,49.54,0,
15844,2770,102,1,2.68,0,
15845,2770,108,2,17.53,0,
15846,2770,99,2,41.3,0,
15847,2770,109,1,18.63,0,
15848,2771,186,1,32.85,0,
15849,2771,193,1,4.61,0,
15850,2772,271,1,22.66,0,
15851,2772,286,1,14.75,0,
15852,2772,276,1,22.94,0,
15853,2774,41,1,20.97,0,
15854,2774,44,1,56.79,0,
15855,2775,9,1,24.51,0,
15856,2775,2,2,19.25,0,
15857,2775,11,1,54.75,0,
15858,2776,30,1,6.67,0,
15859,2776,27,1,22.69,0,
15860,2777,123,1,5.72,0,
15861,2777,130,1,5.72,0,
15862,2777,127,1,5.42,0,
15863,2777,112,1,25.39,0,
15864,2777,131,1,17.36,0,
15865,2777,122,2,8.08,0,
15866,2777,115,1,41.22,0,
15867,2777,114,1,28.48,0,
15868,2777,126,1,28.16,0,
15869,2777,119,1,23.33,0,
15870,2777,113,1,60.89,0,
15871,2777,129,1,4.89,0,
15872,2777,124,2,3.42,0,
15873,2778,68,3,33.16,0,
15874,2778,69,2,2.34,0,
15875,2778,61,2,27.15,0,
15876,2778,62,1,30.29,0,
15877,2778,64,1,24.36,0,
15878,2778,66,1,5.95,0,
15879,2778,63,3,49.28,0,
15880,2778,71,2,31.17,0,
15881,2778,67,1,39.01,0,
15882,2778,65,2,32.75,0,
15883,2778,60,2,28.79,0,
15884,2778,70,1,51.76,0,
15885,2779,207,2,16.95,0,
15886,2779,213,1,8.01,0,
15887,2779,201,1,64.5,0,
15888,2780,83,1,5.55,0,
15889,2780,81,1,15.78,0,
15890,2780,77,1,31.64,0,
15891,2780,74,1,29.09,0,
15892,2780,84,1,6.36,0,
15893,2780,75,1,37.78,0,
15894,2780,72,1,32.45,0,
15895,2780,79,2,20.73,0,
15896,2780,80,1,5.6,0,
15897,2781,300,2,21.03,0,
15898,2781,306,1,27.28,0,
15899,2781,292,1,1.34,0,
15900,2781,296,1,38.35,0,
15901,2781,295,1,37.92,0,
15902,2781,305,1,2.57,0,
15903,2781,302,1,11.81,0,
15904,2782,175,1,27.08,0,
15905,2782,155,1,63.13,0,
15906,2782,158,1,159.71,0,
15907,2782,161,1,24.48,0,
15908,2782,170,1,41.81,0,
15909,2782,160,1,14.05,0,
15910,2782,172,1,3.46,0,
15911,2782,166,1,38.36,0,
15912,2783,89,1,87.26,0,
15913,2783,94,1,39.95,0,
15914,2784,113,1,60.89,0,
15915,2784,114,1,28.48,0,
15916,2784,112,2,25.39,0,
15917,2784,125,3,61.84,0,
15918,2784,132,2,8.35,0,
15919,2784,131,2,17.36,0,
15920,2784,111,1,9.85,0,
15921,2784,120,3,27.64,0,
15922,2784,110,2,32.84,0,
15923,2784,129,5,4.89,0,
15924,2784,123,3,5.72,0,
15925,2784,117,2,112.8,0,
15926,2784,121,3,152.09,0,
15927,2784,130,1,5.72,0,
15928,2784,115,1,41.22,0,
15929,2784,133,1,10.13,0,
15930,2785,72,2,32.45,0,
15931,2785,86,1,15.46,0,
15932,2786,34,1,21.44,0,
15933,2786,19,1,16.48,0,
15934,2787,301,2,16.2,0,
15935,2787,295,1,37.92,0,
15936,2787,292,1,1.34,0,
15937,2787,306,1,27.28,0,
15938,2787,299,1,659.14,0,
15939,2787,298,1,48.81,0,
15940,2788,259,5,2.59,0,
15941,2788,264,1,22.57,0,
15942,2788,262,1,23.48,0,
15943,2788,257,2,3.92,0,
15944,2788,265,2,58.55,0,
15945,2788,266,1,57.77,0,
15946,2788,256,1,37.21,0,
15947,2788,260,2,5.37,0,
15948,2788,261,1,141.95,0,
15949,2789,205,1,97.65,0,
15950,2789,202,1,34.33,0,
15951,2789,209,1,41.42,0,
15952,2792,194,1,11.78,0,
15953,2792,177,1,23.44,0,
15954,2792,187,1,6.2,0,
15955,2792,191,2,4.05,0,
15956,2792,188,2,40.18,0,
15957,2792,193,1,4.61,0,
15958,2792,181,2,1.13,0,
15959,2792,178,2,19.58,0,
15960,2792,190,1,29.17,0,
15961,2792,185,2,38.01,0,
15962,2792,198,1,2.77,0,
15963,2792,189,1,7.75,0,
15964,2792,197,1,76.69,0,
15965,2792,176,1,25.65,0,
15966,2793,58,5,12.34,0,
15967,2793,68,2,33.16,0,
15968,2793,67,3,39.01,0,
15969,2793,69,2,2.34,0,
15970,2793,59,3,29.86,0,
15971,2793,64,4,24.36,0,
15972,2793,62,3,30.29,0,
15973,2793,70,2,51.76,0,
15974,2793,66,2,5.95,0,
15975,2793,71,3,31.17,0,
15976,2793,63,2,49.28,0,
15977,2793,65,2,32.75,0,
15978,2793,61,1,27.15,0,
15979,2794,236,2,24.84,0,
15980,2794,242,1,175.29,0,
15981,2794,241,1,44.22,0,
15982,2795,278,1,9.18,0,
15983,2795,270,1,32.01,0,
15984,2795,282,1,34.25,0,
15985,2795,276,1,22.94,0,
15986,2795,267,1,120.89,0,
15987,2795,271,2,22.66,0,
15988,2795,283,1,98.43,0,
15989,2795,277,2,11.72,0,
15990,2796,63,2,49.28,0,
15991,2796,69,1,2.34,0,
15992,2796,68,1,33.16,0,
15993,2796,65,1,32.75,0,
15994,2797,194,1,11.78,0,
15995,2797,180,1,208.66,0,
15996,2798,273,1,40.72,0,
15997,2798,277,1,11.72,0,
15998,2799,251,1,1.39,0,
15999,2799,252,1,33.09,0,
16000,2800,89,3,87.26,0,
16001,2800,92,1,11.98,0,
16002,2800,88,2,8.07,0,
16003,2800,87,1,24.38,0,
16004,2800,93,3,73.48,0,
16005,2800,94,1,39.95,0,
16006,2800,90,1,20.37,0,
16007,2800,97,1,13.45,0,
16008,2802,318,1,2.84,0,
16009,2802,308,2,240.76,0,
16010,2802,312,1,32.05,0,
16011,2802,320,1,42.03,0,
16012,2802,311,1,40.83,0,
16013,2802,316,1,5.94,0,
16014,2802,319,1,7.16,0,
16015,2802,314,1,6.71,0,
16016,2802,307,1,152.11,0,
16017,2803,105,1,49.54,0,
16018,2803,109,1,18.63,0,
16019,2803,98,1,17.33,0,
16020,2804,296,1,38.35,0,
16021,2805,208,2,45.43,0,
16022,2805,203,1,43.33,0,
16023,2805,209,1,41.42,0,
16024,2805,202,1,34.33,0,
16025,2805,212,1,47.45,0,
16026,2806,243,3,68.63,0,
16027,2806,229,1,5.2,0,
16028,2806,231,1,21.9,0,
16029,2806,237,1,11.68,0,
16030,2806,233,3,38.41,0,
16031,2806,244,2,38.81,0,
16032,2806,236,1,24.84,0,
16033,2807,69,1,2.34,0,
16034,2807,62,1,30.29,0,
16035,2807,67,1,39.01,0,
16036,2807,68,1,33.16,0,
16037,2807,71,1,31.17,0,
16038,2807,70,1,51.76,0,
16039,2807,66,1,5.95,0,
16040,2807,61,1,27.15,0,
16041,2807,63,1,49.28,0,
16042,2807,64,1,24.36,0,
16043,2808,35,1,48.02,0,
16044,2808,23,1,19.91,0,
16045,2808,18,1,3.11,0,
16046,2809,252,1,33.09,0,
16047,2810,12,1,23.1,0,
16048,2810,2,1,19.25,0,
16049,2811,133,2,10.13,0,
16050,2811,127,3,5.42,0,
16051,2811,110,2,32.84,0,
16052,2811,114,2,28.48,0,
16053,2811,124,1,3.42,0,
16054,2811,129,2,4.89,0,
16055,2811,118,2,19.92,0,
16056,2811,117,1,112.8,0,
16057,2811,134,1,94.41,0,
16058,2811,122,1,8.08,0,
16059,2811,125,1,61.84,0,
16060,2811,130,2,5.72,0,
16061,2811,120,1,27.64,0,
16062,2812,276,1,22.94,0,
16063,2812,280,1,64.26,0,
16064,2812,277,1,11.72,0,
16065,2812,288,1,5.84,0,
16066,2812,269,1,9.77,0,
16067,2812,287,2,29.54,0,
16068,2812,278,1,9.18,0,
16069,2813,205,2,97.65,0,
16070,2813,213,3,8.01,0,
16071,2813,202,1,34.33,0,
16072,2813,210,3,29.52,0,
16073,2813,203,3,43.33,0,
16074,2813,204,3,6.98,0,
16075,2813,207,2,16.95,0,
16076,2813,211,1,33.57,0,
16077,2813,209,3,41.42,0,
16078,2813,201,3,64.5,0,
16079,2813,208,1,45.43,0,
16080,2815,67,5,39.01,0,
16081,2815,71,6,31.17,0,
16082,2815,64,3,24.36,0,
16083,2815,63,3,49.28,0,
16084,2815,60,1,28.79,0,
16085,2815,65,6,32.75,0,
16086,2815,58,5,12.34,0,
16087,2815,66,1,5.95,0,
16088,2815,61,2,27.15,0,
16089,2815,62,3,30.29,0,
16090,2815,59,1,29.86,0,
16091,2815,69,1,2.34,0,
16092,2816,84,1,6.36,0,
16093,2816,85,1,51.42,0,
16094,2816,74,1,29.09,0,
16095,2816,86,1,15.46,0,
16096,2817,8,2,118.57,0,
16097,2817,1,1,8.15,0,
